,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
1321,P-n51-k10,784,"swap-1-1, shift-1, swap-2-2",800.057607,835.1921423,21.17834328,3.286333333,"2-opt, reinsertion, double-bridge",810.4423182,867.5693291,38.98144081,3.542333333,0.000830707
1322,P-n55-k10,784,"swap-1-1, shift-1, swap-2-2",738.3876828,781.2589899,23.44025514,3.229333333,"2-opt, reinsertion, double-bridge",767.7578539,811.242298,31.22970956,3.436333333,0.001113801
1323,P-n55-k15,784,"swap-1-1, shift-1, swap-2-2",977.3627946,1017.345595,24.82437958,4.230333333,"2-opt, reinsertion, double-bridge",1027.159216,1070.41178,19.44283368,4.687,2.13E-06
1324,P-n55-k7,784,"swap-1-1, shift-1, swap-2-2",634.3517941,674.2814426,25.45791452,2.828333333,"2-opt, reinsertion, double-bridge",607.4532022,662.9782697,42.61496726,3.005333333,0.253644098
1325,P-n55-k8,784,"swap-1-1, shift-1, swap-2-2",625.9240052,685.5271973,34.09935663,2.798666667,"2-opt, reinsertion, double-bridge",619.1957804,693.399705,41.7547965,2.975,0.349345562
1326,P-n60-k10,784,"swap-1-1, shift-1, swap-2-2",822.5130007,869.1537923,32.66125238,3.430666667,"2-opt, reinsertion, double-bridge",822.7687334,901.7284986,53.82680269,3.618333333,0.009842142
1327,P-n60-k15,784,"swap-1-1, shift-1, swap-2-2",1012.917238,1065.210198,29.7799613,4.201,"2-opt, reinsertion, double-bridge",1050.99916,1117.415631,34.76002734,4.578666667,1.24E-05
1328,P-n65-k10,784,"swap-1-1, shift-1, swap-2-2",876.0748339,935.4551781,32.1684243,3.424333333,"2-opt, reinsertion, double-bridge",882.3014889,966.6909708,47.51894604,3.660666667,0.005319684
1329,P-n70-k10,784,"swap-1-1, shift-1, swap-2-2",937.1314378,994.4484391,29.54869664,3.646666667,"2-opt, reinsertion, double-bridge",932.7578061,993.7417038,51.80099612,3.825,0.643516595
1330,P-n76-k4,784,"swap-1-1, shift-1, swap-2-2",850.558489,924.1868075,40.59012892,2.739333333,"2-opt, reinsertion, double-bridge",725.5946014,837.309434,51.60455128,2.933,1.73E-06
1331,P-n76-k5,784,"swap-1-1, shift-1, swap-2-2",861.7497332,937.5294046,34.18772865,2.933666667,"2-opt, reinsertion, double-bridge",728.9424599,857.1332972,56.67617516,3.065,1.24E-05
1332,A-n32-k5,784,"swap-1-1, shift-1, swap-2-2",800.3463932,880.2665668,37.18287782,2.174333333,"2-opt, exchange, double-bridge",853.7433175,931.3272658,50.43607795,2.316,0.000261343
1333,A-n33-k5,784,"swap-1-1, shift-1, swap-2-2",678.9107431,741.0557896,36.62271609,2.184333333,"2-opt, exchange, double-bridge",703.2469137,768.230896,34.65190044,2.316666667,0.006035006
1334,A-n33-k6,784,"swap-1-1, shift-1, swap-2-2",754.0075476,818.6695176,32.73084504,2.265666667,"2-opt, exchange, double-bridge",756.2441983,840.9386394,47.97161044,2.517666667,0.025637124
1335,A-n34-k5,784,"swap-1-1, shift-1, swap-2-2",808.8861959,850.873801,27.3979742,2.190333333,"2-opt, exchange, double-bridge",806.207991,903.0124262,53.97148691,2.329666667,0.0003065
1336,A-n36-k5,784,"swap-1-1, shift-1, swap-2-2",852.6542392,906.2543063,39.38295574,2.200333333,"2-opt, exchange, double-bridge",863.0431761,925.8033672,37.23296969,2.370333333,0.021826722
1337,A-n37-k5,784,"swap-1-1, shift-1, swap-2-2",729.0092773,798.9391644,38.77552425,2.249666667,"2-opt, exchange, double-bridge",701.5857177,783.2707024,46.49849748,2.421666667,0.147039579
1338,A-n37-k6,784,"swap-1-1, shift-1, swap-2-2",981.897365,1077.91938,41.94934823,2.358,"2-opt, exchange, double-bridge",1005.264262,1087.265088,58.93448147,2.682666667,0.991794564
1339,A-n38-k5,784,"swap-1-1, shift-1, swap-2-2",789.3296917,878.7253904,47.95395852,2.324,"2-opt, exchange, double-bridge",765.524914,904.0966724,81.83021333,2.468333333,0.245190309
1340,A-n39-k5,784,"swap-1-1, shift-1, swap-2-2",904.2331294,977.0748923,43.09419421,2.232333333,"2-opt, exchange, double-bridge",896.1210521,994.622152,55.10342558,2.477333333,0.271155198
1341,A-n39-k6,784,"swap-1-1, shift-1, swap-2-2",897.2703081,947.4721646,36.27067431,2.397333333,"2-opt, exchange, double-bridge",899.5633073,987.128543,48.01231474,2.586666667,0.004389618
1342,A-n44-k6,784,"swap-1-1, shift-1, swap-2-2",1019.502577,1095.673163,33.6325673,2.545666667,"2-opt, exchange, double-bridge",1047.14145,1171.971438,75.7154916,2.651,4.07E-05
1343,A-n45-k6,784,"swap-1-1, shift-1, swap-2-2",1067.727123,1126.236964,41.5206064,2.710333333,"2-opt, exchange, double-bridge",1007.241277,1145.183925,102.6474737,2.808333333,0.688359298
1344,A-n45-k7,784,"swap-1-1, shift-1, swap-2-2",1204.851798,1272.084162,37.21405286,2.616333333,"2-opt, exchange, double-bridge",1261.51688,1314.448292,33.36321914,2.767666667,0.000528725
1345,A-n46-k7,784,"swap-1-1, shift-1, swap-2-2",997.1307658,1035.665393,22.10336479,2.656333333,"2-opt, exchange, double-bridge",999.0965871,1095.454193,60.28333958,2.82,7.51E-05
1346,A-n48-k7,784,"swap-1-1, shift-1, swap-2-2",1180.486932,1232.161241,31.02120806,2.677666667,"2-opt, exchange, double-bridge",1182.956901,1277.745882,56.17756544,2.842333333,0.001197338
1347,A-n53-k7,784,"swap-1-1, shift-1, swap-2-2",1102.422822,1211.597966,40.93493221,2.805333333,"2-opt, exchange, double-bridge",1125.326404,1283.333016,91.89281352,3.013666667,0.000388111
1348,A-n54-k7,784,"swap-1-1, shift-1, swap-2-2",1262.863111,1370.013336,38.53645395,2.789,"2-opt, exchange, double-bridge",1327.852219,1420.763103,58.85488746,3.047666667,0.005667173
1349,A-n55-k9,784,"swap-1-1, shift-1, swap-2-2",1147.497384,1244.191846,52.51549057,3.121333333,"2-opt, exchange, double-bridge",1198.045891,1338.169848,78.22656512,3.356666667,0.000114992
1350,A-n60-k9,784,"swap-1-1, shift-1, swap-2-2",1460.313348,1577.187178,43.12107373,3.153333333,"2-opt, exchange, double-bridge",1515.428884,1654.27356,73.02967806,3.400666667,8.19E-05
1351,A-n61-k9,784,"swap-1-1, shift-1, swap-2-2",1147.550712,1235.125317,41.10728398,3.347333333,"2-opt, exchange, double-bridge",1161.777166,1278.920233,72.77288128,3.546333333,0.020671114
1352,A-n62-k8,784,"swap-1-1, shift-1, swap-2-2",1477.670861,1556.07288,51.2652226,2.998333333,"2-opt, exchange, double-bridge",1472.542789,1586.903041,64.53916032,3.221666667,0.07190333
1353,A-n63-k10,784,"swap-1-1, shift-1, swap-2-2",1442.918896,1540.469877,56.09119785,3.363666667,"2-opt, exchange, double-bridge",1455.868431,1616.114577,66.82047804,3.669333333,0.000222483
1354,A-n63-k9,784,"swap-1-1, shift-1, swap-2-2",1796.256858,1895.31534,50.76704285,3.293,"2-opt, exchange, double-bridge",1777.600021,1918.003755,63.13089597,3.538666667,0.191522107
1355,A-n64-k9,784,"swap-1-1, shift-1, swap-2-2",1577.921722,1689.95711,48.6128224,3.226,"2-opt, exchange, double-bridge",1583.421168,1698.010936,55.1430798,3.509666667,0.571645784
1356,A-n65-k9,784,"swap-1-1, shift-1, swap-2-2",1347.533201,1443.833455,51.81063505,3.372,"2-opt, exchange, double-bridge",1373.763817,1485.19882,74.89913023,3.573333333,0.016565527
1357,A-n69-k9,784,"swap-1-1, shift-1, swap-2-2",1356.770955,1443.795407,46.64151445,3.295,"2-opt, exchange, double-bridge",1313.955004,1454.047728,80.20163821,3.564,0.571645784
1358,A-n80-k10,784,"swap-1-1, shift-1, swap-2-2",2050.595135,2171.184496,63.45210098,3.582333333,"2-opt, exchange, double-bridge",2025.064229,2187.488656,84.84762095,3.867,0.349345562
1359,B-n31-k5,784,"swap-1-1, shift-1, swap-2-2",686.4372154,713.123038,29.75649794,2.18,"2-opt, exchange, double-bridge",681.9739213,732.9616354,40.82044736,2.334666667,0.015658483
1360,B-n34-k5,784,"swap-1-1, shift-1, swap-2-2",802.1654061,845.3611825,38.13840691,2.132333333,"2-opt, exchange, double-bridge",811.2835862,903.0854434,53.93953141,2.392333333,8.19E-05
1361,B-n35-k5,784,"swap-1-1, shift-1, swap-2-2",990.3877191,1021.061088,18.7554375,2.203666667,"2-opt, exchange, double-bridge",991.28761,1078.770462,67.35404744,2.353333333,6.32E-05
1362,B-n38-k6,784,"swap-1-1, shift-1, swap-2-2",819.3627961,856.9699905,28.19774512,2.4,"2-opt, exchange, double-bridge",834.0266406,873.0604011,33.1363331,2.568666667,0.065641143
1363,B-n39-k5,784,"swap-1-1, shift-1, swap-2-2",576.1882594,656.6533188,56.88893661,2.268666667,"2-opt, exchange, double-bridge",570.0196145,635.8416939,58.12488672,2.434333333,0.044918904
1364,B-n41-k6,784,"swap-1-1, shift-1, swap-2-2",865.6348632,949.9324106,48.07244476,2.445,"2-opt, exchange, double-bridge",876.9642364,1035.49725,83.01784501,2.599333333,0.000125057
1365,B-n43-k6,784,"swap-1-1, shift-1, swap-2-2",779.3701345,834.985576,38.22568341,2.488333333,"2-opt, exchange, double-bridge",765.2474987,838.4779685,38.06540982,2.635666667,0.428430029
1366,B-n44-k7,784,"swap-1-1, shift-1, swap-2-2",950.548965,1019.330231,38.52792343,2.592666667,"2-opt, exchange, double-bridge",956.2499574,1069.321858,50.48813173,2.831,0.000174228
1367,B-n45-k5,784,"swap-1-1, shift-1, swap-2-2",793.950876,886.4234843,49.25323223,2.479666667,"2-opt, exchange, double-bridge",809.1868152,882.1091172,63.93509781,2.687666667,0.517047891
1368,B-n45-k6,784,"swap-1-1, shift-1, swap-2-2",729.2150445,790.326118,35.25860975,2.672,"2-opt, exchange, double-bridge",739.7306037,828.2551684,61.35027581,2.835333333,0.004991554
1369,B-n50-k7,784,"swap-1-1, shift-1, swap-2-2",780.7681876,881.1158538,44.15847928,2.713666667,"2-opt, exchange, double-bridge",813.1812993,901.0852379,68.75322407,2.915666667,0.328571074
1370,B-n50-k8,784,"swap-1-1, shift-1, swap-2-2",1350.047687,1392.501433,30.61847849,2.838,"2-opt, exchange, double-bridge",1399.444823,1496.44672,71.72355213,3.068,2.13E-06
1371,B-n51-k7,784,"swap-1-1, shift-1, swap-2-2",1067.176255,1174.836651,66.87970403,2.899,"2-opt, exchange, double-bridge",1046.859497,1266.937298,141.3689141,3.066,0.009842142
1372,B-n52-k7,784,"swap-1-1, shift-1, swap-2-2",784.0245743,894.6353259,66.40683445,2.770666667,"2-opt, exchange, double-bridge",768.7738292,886.9191291,67.35650372,2.993,0.734325291
1373,B-n56-k7,784,"swap-1-1, shift-1, swap-2-2",771.5814235,844.2117851,55.72816866,2.815333333,"2-opt, exchange, double-bridge",770.9833514,845.999278,56.94533633,3.013333333,0.991794564
1374,B-n57-k7,784,"swap-1-1, shift-1, swap-2-2",1191.820754,1346.845254,89.43591379,2.977666667,"2-opt, exchange, double-bridge",1164.421465,1376.891236,111.7715444,3.190666667,0.298943752
1375,B-n57-k9,784,"swap-1-1, shift-1, swap-2-2",1689.12359,1749.127308,34.06833713,3.095333333,"2-opt, exchange, double-bridge",1747.608274,1816.90952,52.0790576,3.29,2.84E-05
1376,B-n63-k10,784,"swap-1-1, shift-1, swap-2-2",1651.783368,1737.600372,51.62229809,3.397,"2-opt, exchange, double-bridge",1626.621625,1819.634602,90.43760484,3.617,0.000528725
1377,B-n64-k9,784,"swap-1-1, shift-1, swap-2-2",937.7629708,1028.375175,45.91158856,3.372666667,"2-opt, exchange, double-bridge",985.6207373,1104.44721,77.24202483,3.59,0.0003065
1378,B-n66-k9,784,"swap-1-1, shift-1, swap-2-2",1417.529769,1555.602745,61.10661479,3.339333333,"2-opt, exchange, double-bridge",1474.358472,1595.501885,67.62988017,3.571666667,0.01319417
1379,B-n67-k10,784,"swap-1-1, shift-1, swap-2-2",1161.774817,1229.247543,54.12538504,3.407333333,"2-opt, exchange, double-bridge",1156.959399,1312.592703,96.77798099,3.616,0.00048969
1380,B-n68-k9,784,"swap-1-1, shift-1, swap-2-2",1392.187807,1489.200183,46.10465323,3.296333333,"2-opt, exchange, double-bridge",1467.953959,1575.24222,66.0572235,3.501666667,3.72E-05
1381,B-n78-k10,784,"swap-1-1, shift-1, swap-2-2",1428.064149,1518.402923,54.37625143,3.617,"2-opt, exchange, double-bridge",1436.015223,1589.155839,73.97321521,3.839,0.000771217
1382,P-n101-k4,784,"swap-1-1, shift-1, swap-2-2",1068.020607,1180.845462,52.54519513,3.293666667,"2-opt, exchange, double-bridge",986.8926259,1045.355164,42.82207587,3.408333333,1.92E-06
1383,P-n16-k8,784,"swap-1-1, shift-1, swap-2-2",451.3350802,455.306804,5.317237636,2.213666667,"2-opt, exchange, double-bridge",451.3350802,460.8973027,7.965259911,2.265666667,0.019136561
1384,P-n19-k2,784,"swap-1-1, shift-1, swap-2-2",245.3926691,280.9385053,20.67227529,1.459333333,"2-opt, exchange, double-bridge",221.431094,251.5693459,14.94437689,1.458,2.60E-05
1385, P-n20-k2,784,"swap-1-1, shift-1, swap-2-2",258.6591381,292.2496389,20.3636396,1.468,"2-opt, exchange, double-bridge",221.6856664,250.1681456,21.38134417,1.473333333,3.88E-06
1386,P-n21-k2,784,"swap-1-1, shift-1, swap-2-2",221.4444746,255.5580607,20.62105862,1.612666667,"2-opt, exchange, double-bridge",216.0275822,248.9906004,18.59153878,1.515666667,0.253644098
1387,P-n22-k2,784,"swap-1-1, shift-1, swap-2-2",256.6162554,286.0830063,18.03525217,1.548333333,"2-opt, exchange, double-bridge",219.9542995,255.7759496,20.73967634,1.509666667,1.64E-05
1388,P-n22-k8,784,"swap-1-1, shift-1, swap-2-2",588.7935243,608.1989994,18.74967683,2.484666667,"2-opt, exchange, double-bridge",596.1169014,656.5408307,30.7038661,2.645,4.29E-06
1389,P-n23-k8,784,"swap-1-1, shift-1, swap-2-2",536.3446368,548.8553549,11.51555346,2.508333333,"2-opt, exchange, double-bridge",536.710999,572.5600306,22.96347885,2.710333333,0.000205153
1390,P-n40-k5.vrp,784,"swap-1-1, shift-1, swap-2-2",482.3269295,540.2255737,29.46748005,2.296,"2-opt, exchange, double-bridge",490.1793282,552.088656,26.30488727,2.422,0.033268897
1391,P-n45-k5,784,"swap-1-1, shift-1, swap-2-2",575.7441394,617.6948677,29.66814535,2.352,"2-opt, exchange, double-bridge",563.420248,638.0363965,36.03101433,2.484,0.01319417
1392,P-n50-k10,784,"swap-1-1, shift-1, swap-2-2",754.555068,783.6615126,21.36117798,3.249,"2-opt, exchange, double-bridge",752.678855,797.6318252,47.34256279,3.482666667,0.253644098
1393, P-n50-k7,784,"swap-1-1, shift-1, swap-2-2",613.8915897,647.5338748,13.83979825,2.734666667,"2-opt, exchange, double-bridge",608.4729858,674.6990501,41.86458818,2.865333333,0.007730944
1394,P-n50-k8,784,"swap-1-1, shift-1, swap-2-2",670.1099328,703.6303374,23.01792551,3.010333333,"2-opt, exchange, double-bridge",673.0442561,729.573195,29.62062868,3.172,0.0003065
1395,P-n51-k10,784,"swap-1-1, shift-1, swap-2-2",800.057607,835.1921423,21.17834328,3.286333333,"2-opt, exchange, double-bridge",792.914849,854.3229504,36.75134175,3.508333333,0.019569215
1396,P-n55-k10,784,"swap-1-1, shift-1, swap-2-2",738.3876828,781.2589899,23.44025514,3.229333333,"2-opt, exchange, double-bridge",761.4461493,820.0862699,36.98634721,3.398666667,0.000453356
1397,P-n55-k15,784,"swap-1-1, shift-1, swap-2-2",977.3627946,1017.345595,24.82437958,4.230333333,"2-opt, exchange, double-bridge",1013.952247,1060.531646,24.92071385,4.676,4.45E-05
1398,P-n55-k7,784,"swap-1-1, shift-1, swap-2-2",634.3517941,674.2814426,25.45791452,2.828333333,"2-opt, exchange, double-bridge",632.1960986,684.3521487,25.37295843,2.967333333,0.171376389
1399,P-n55-k8,784,"swap-1-1, shift-1, swap-2-2",625.9240052,685.5271973,34.09935663,2.798666667,"2-opt, exchange, double-bridge",658.6577099,723.5886407,35.17263287,2.931,0.000830707
1400,P-n60-k10,784,"swap-1-1, shift-1, swap-2-2",822.5130007,869.1537923,32.66125238,3.430666667,"2-opt, exchange, double-bridge",831.5633565,892.6976171,38.32850471,3.618,0.031603382
1401,P-n60-k15,784,"swap-1-1, shift-1, swap-2-2",1012.917238,1065.210198,29.7799613,4.201,"2-opt, exchange, double-bridge",1043.455477,1093.894737,27.31478734,4.573666667,0.001382036
1402,P-n65-k10,784,"swap-1-1, shift-1, swap-2-2",876.0748339,935.4551781,32.1684243,3.424333333,"2-opt, exchange, double-bridge",901.7117577,980.0704773,48.94509471,3.630666667,0.00048969
1403,P-n70-k10,784,"swap-1-1, shift-1, swap-2-2",937.1314378,994.4484391,29.54869664,3.646666667,"2-opt, exchange, double-bridge",926.7409741,1014.817507,45.34810393,3.798333333,0.042766688
1404,P-n76-k4,784,"swap-1-1, shift-1, swap-2-2",850.558489,924.1868075,40.59012892,2.739333333,"2-opt, exchange, double-bridge",717.4921588,897.037457,75.35651904,2.955,0.213358073
1405,P-n76-k5,784,"swap-1-1, shift-1, swap-2-2",861.7497332,937.5294046,34.18772865,2.933666667,"2-opt, exchange, double-bridge",745.1958678,920.0927625,67.6549773,3.016,0.328571074
1406,A-n32-k5,784,"swap-1-1, shift-1, swap-2-2",800.3463932,880.2665668,37.18287782,2.174333333,"2-opt, double-bridge",921.8535034,1085.82791,129.4786693,2.595333333,1.73E-06
1407,A-n33-k5,784,"swap-1-1, shift-1, swap-2-2",678.9107431,741.0557896,36.62271609,2.184333333,"2-opt, double-bridge",858.5637401,934.4691436,48.61819737,2.499,1.73E-06
1408,A-n33-k6,784,"swap-1-1, shift-1, swap-2-2",754.0075476,818.6695176,32.73084504,2.265666667,"2-opt, double-bridge",840.4401528,999.5464749,68.43471694,2.428,1.73E-06
1409,A-n34-k5,784,"swap-1-1, shift-1, swap-2-2",808.8861959,850.873801,27.3979742,2.190333333,"2-opt, double-bridge",972.0239682,1113.975509,66.47430852,2.285333333,1.73E-06
1410,A-n36-k5,784,"swap-1-1, shift-1, swap-2-2",852.6542392,906.2543063,39.38295574,2.200333333,"2-opt, double-bridge",1004.696099,1107.834927,53.66256647,2.442,1.73E-06
1411,A-n37-k5,784,"swap-1-1, shift-1, swap-2-2",729.0092773,798.9391644,38.77552425,2.249666667,"2-opt, double-bridge",817.8309681,928.4427724,71.76399111,2.496333333,1.73E-06
1412,A-n37-k6,784,"swap-1-1, shift-1, swap-2-2",981.897365,1077.91938,41.94934823,2.358,"2-opt, double-bridge",1083.570498,1276.742263,116.900564,2.529666667,1.92E-06
1413,A-n38-k5,784,"swap-1-1, shift-1, swap-2-2",789.3296917,878.7253904,47.95395852,2.324,"2-opt, double-bridge",882.7205087,1052.255024,132.4226202,2.449333333,3.18E-06
1414,A-n39-k5,784,"swap-1-1, shift-1, swap-2-2",904.2331294,977.0748923,43.09419421,2.232333333,"2-opt, double-bridge",1028.813456,1232.616273,132.1504535,2.367,1.73E-06
1415,A-n39-k6,784,"swap-1-1, shift-1, swap-2-2",897.2703081,947.4721646,36.27067431,2.397333333,"2-opt, double-bridge",1054.122289,1158.72713,58.13720114,2.435666667,1.73E-06
1416,A-n44-k6,784,"swap-1-1, shift-1, swap-2-2",1019.502577,1095.673163,33.6325673,2.545666667,"2-opt, double-bridge",1178.893362,1379.775592,125.6581951,2.499666667,1.73E-06
1417,A-n45-k6,784,"swap-1-1, shift-1, swap-2-2",1067.727123,1126.236964,41.5206064,2.710333333,"2-opt, double-bridge",1152.309375,1331.378382,117.4155771,2.623333333,1.73E-06
1418,A-n45-k7,784,"swap-1-1, shift-1, swap-2-2",1204.851798,1272.084162,37.21405286,2.616333333,"2-opt, double-bridge",1396.348764,1483.464004,62.79154633,2.606333333,1.73E-06
1419,A-n46-k7,784,"swap-1-1, shift-1, swap-2-2",997.1307658,1035.665393,22.10336479,2.656333333,"2-opt, double-bridge",1143.933198,1258.451837,66.12548615,2.642666667,1.73E-06
1420,A-n48-k7,784,"swap-1-1, shift-1, swap-2-2",1180.486932,1232.161241,31.02120806,2.677666667,"2-opt, double-bridge",1324.180196,1505.437335,88.47123448,2.616666667,1.73E-06
1421,A-n53-k7,784,"swap-1-1, shift-1, swap-2-2",1102.422822,1211.597966,40.93493221,2.805333333,"2-opt, double-bridge",1298.172065,1550.872878,153.653258,2.774,1.73E-06
1422,A-n54-k7,784,"swap-1-1, shift-1, swap-2-2",1262.863111,1370.013336,38.53645395,2.789,"2-opt, double-bridge",1485.014637,1670.742109,150.0612118,2.791666667,1.73E-06
1423,A-n55-k9,784,"swap-1-1, shift-1, swap-2-2",1147.497384,1244.191846,52.51549057,3.121333333,"2-opt, double-bridge",1341.310479,1503.697871,124.9371422,3.026,1.73E-06
1424,A-n60-k9,784,"swap-1-1, shift-1, swap-2-2",1460.313348,1577.187178,43.12107373,3.153333333,"2-opt, double-bridge",1677.570653,1868.704917,135.1574675,3.025666667,1.73E-06
1425,A-n61-k9,784,"swap-1-1, shift-1, swap-2-2",1147.550712,1235.125317,41.10728398,3.347333333,"2-opt, double-bridge",1260.095748,1468.520117,77.3702984,3.198333333,1.92E-06
1426,A-n62-k8,784,"swap-1-1, shift-1, swap-2-2",1477.670861,1556.07288,51.2652226,2.998333333,"2-opt, double-bridge",1684.022875,1912.442068,102.4455374,2.931,1.73E-06
1427,A-n63-k10,784,"swap-1-1, shift-1, swap-2-2",1442.918896,1540.469877,56.09119785,3.363666667,"2-opt, double-bridge",1606.465959,1793.509551,124.6448402,3.268333333,1.73E-06
1428,A-n63-k9,784,"swap-1-1, shift-1, swap-2-2",1796.256858,1895.31534,50.76704285,3.293,"2-opt, double-bridge",1955.605059,2151.215154,116.8406891,3.165666667,1.73E-06
1429,A-n64-k9,784,"swap-1-1, shift-1, swap-2-2",1577.921722,1689.95711,48.6128224,3.226,"2-opt, double-bridge",1835.439911,1984.713474,86.62363946,3.129666667,1.73E-06
1430,A-n65-k9,784,"swap-1-1, shift-1, swap-2-2",1347.533201,1443.833455,51.81063505,3.372,"2-opt, double-bridge",1552.175167,1721.017923,105.8306222,3.203,1.73E-06
1431,A-n69-k9,784,"swap-1-1, shift-1, swap-2-2",1356.770955,1443.795407,46.64151445,3.295,"2-opt, double-bridge",1511.01042,1725.32732,134.8190463,3.221666667,1.92E-06
1432,A-n80-k10,784,"swap-1-1, shift-1, swap-2-2",2050.595135,2171.184496,63.45210098,3.582333333,"2-opt, double-bridge",2299.557869,2561.490494,138.0183488,3.409333333,1.73E-06
1433,B-n31-k5,784,"swap-1-1, shift-1, swap-2-2",686.4372154,713.123038,29.75649794,2.18,"2-opt, double-bridge",715.3699175,755.3871402,37.4543629,2.289666667,0.000388111
1434,B-n34-k5,784,"swap-1-1, shift-1, swap-2-2",802.1654061,845.3611825,38.13840691,2.132333333,"2-opt, double-bridge",906.169863,1023.047903,69.02053178,2.316666667,1.92E-06
1435,B-n35-k5,784,"swap-1-1, shift-1, swap-2-2",990.3877191,1021.061088,18.7554375,2.203666667,"2-opt, double-bridge",1072.224458,1171.254345,66.66747976,2.287333333,1.73E-06
1436,B-n38-k6,784,"swap-1-1, shift-1, swap-2-2",819.3627961,856.9699905,28.19774512,2.4,"2-opt, double-bridge",857.7001691,952.4818664,56.11488694,2.459333333,1.92E-06
1437,B-n39-k5,784,"swap-1-1, shift-1, swap-2-2",576.1882594,656.6533188,56.88893661,2.268666667,"2-opt, double-bridge",685.5942017,830.5526262,71.29777969,2.358333333,1.92E-06
1438,B-n41-k6,784,"swap-1-1, shift-1, swap-2-2",865.6348632,949.9324106,48.07244476,2.445,"2-opt, double-bridge",944.7263318,1210.801846,122.8910887,2.772333333,1.92E-06
1439,B-n43-k6,784,"swap-1-1, shift-1, swap-2-2",779.3701345,834.985576,38.22568341,2.488333333,"2-opt, double-bridge",852.1510252,955.6330127,64.98690361,2.627,7.69E-06
1440,B-n44-k7,784,"swap-1-1, shift-1, swap-2-2",950.548965,1019.330231,38.52792343,2.592666667,"2-opt, double-bridge",1051.929428,1186.8766,60.44971749,2.961,1.92E-06
1441,B-n45-k5,784,"swap-1-1, shift-1, swap-2-2",793.950876,886.4234843,49.25323223,2.479666667,"2-opt, double-bridge",897.242535,1119.426226,236.6302798,2.876333333,7.69E-06
1442,B-n45-k6,784,"swap-1-1, shift-1, swap-2-2",729.2150445,790.326118,35.25860975,2.672,"2-opt, double-bridge",788.9450777,885.2165796,69.1074275,2.892666667,1.36E-05
1443,B-n50-k7,784,"swap-1-1, shift-1, swap-2-2",780.7681876,881.1158538,44.15847928,2.713666667,"2-opt, double-bridge",864.1949449,1036.962971,84.62033043,2.969,3.88E-06
1444,B-n50-k8,784,"swap-1-1, shift-1, swap-2-2",1350.047687,1392.501433,30.61847849,2.838,"2-opt, double-bridge",1460.401953,1600.708148,61.2560799,3.126,1.73E-06
1445,B-n51-k7,784,"swap-1-1, shift-1, swap-2-2",1067.176255,1174.836651,66.87970403,2.899,"2-opt, double-bridge",1148.578146,1358.775022,146.4376609,3.179333333,1.49E-05
1446,B-n52-k7,784,"swap-1-1, shift-1, swap-2-2",784.0245743,894.6353259,66.40683445,2.770666667,"2-opt, double-bridge",913.6323065,1027.966721,75.49799625,3.351333333,4.73E-06
1447,B-n56-k7,784,"swap-1-1, shift-1, swap-2-2",771.5814235,844.2117851,55.72816866,2.815333333,"2-opt, double-bridge",877.0655341,1019.359383,93.24925698,3.136,1.73E-06
1448,B-n57-k7,784,"swap-1-1, shift-1, swap-2-2",1191.820754,1346.845254,89.43591379,2.977666667,"2-opt, double-bridge",1388.539242,1561.179319,104.4028171,3.246333333,4.29E-06
1449,B-n57-k9,784,"swap-1-1, shift-1, swap-2-2",1689.12359,1749.127308,34.06833713,3.095333333,"2-opt, double-bridge",1842.514222,1954.135758,69.13691502,3.335,1.73E-06
1450,B-n63-k10,784,"swap-1-1, shift-1, swap-2-2",1651.783368,1737.600372,51.62229809,3.397,"2-opt, double-bridge",1842.682421,2037.631651,111.2155401,3.556333333,1.73E-06
1451,B-n64-k9,784,"swap-1-1, shift-1, swap-2-2",937.7629708,1028.375175,45.91158856,3.372666667,"2-opt, double-bridge",1048.970593,1247.229953,115.8111678,3.583333333,1.73E-06
1452,B-n66-k9,784,"swap-1-1, shift-1, swap-2-2",1417.529769,1555.602745,61.10661479,3.339333333,"2-opt, double-bridge",1576.858491,1780.481912,147.0896056,3.624666667,2.35E-06
1453,B-n67-k10,784,"swap-1-1, shift-1, swap-2-2",1161.774817,1229.247543,54.12538504,3.407333333,"2-opt, double-bridge",1315.414906,1495.408101,94.17722561,3.691333333,1.73E-06
1454,B-n68-k9,784,"swap-1-1, shift-1, swap-2-2",1392.187807,1489.200183,46.10465323,3.296333333,"2-opt, double-bridge",1532.74054,1748.670044,109.0849461,3.629666667,1.73E-06
1455,B-n78-k10,784,"swap-1-1, shift-1, swap-2-2",1428.064149,1518.402923,54.37625143,3.617,"2-opt, double-bridge",1543.504298,1811.947917,173.5477181,3.565,3.52E-06
1456,P-n101-k4,784,"swap-1-1, shift-1, swap-2-2",1068.020607,1180.845462,52.54519513,3.293666667,"2-opt, double-bridge",1180.384707,1328.796091,55.44366516,3.341,1.73E-06
1457,P-n16-k8,784,"swap-1-1, shift-1, swap-2-2",451.3350802,455.306804,5.317237636,2.213666667,"2-opt, double-bridge",451.9470921,465.4089769,7.499046414,2.037,6.31E-05
