,Name,Optimal Value,Minimum Solution Cost,Max Solution Cost,Avg Solution Cost,Std of Solution Cost,Avg Run Time,Implementation
108,B-n44-k7,909,1021.1866804216712,1179.842708961823,1082.3949018984285,36.72625172297062,2.071333333333333,"2-opt, or-opt-3, double-bridge"
109,B-n45-k5,751,817.1735363547982,1038.1260865043885,909.0790612640151,62.99713876550875,1.9523333333333335,"2-opt, or-opt-3, double-bridge"
110,B-n45-k6,678,752.3604882303732,1092.3789215809825,828.6949256628499,75.32791190939501,2.062333333333333,"2-opt, or-opt-3, double-bridge"
111,B-n50-k7,741,772.7746164428476,1044.00256957784,874.1680476661422,73.91258728440538,2.130666666666667,"2-opt, or-opt-3, double-bridge"
112,B-n50-k8,1313,1416.2069895268792,1762.8248847034733,1499.9211709870724,64.6173860614142,2.203333333333333,"2-opt, or-opt-3, double-bridge"
113,B-n51-k7,1032,1095.242601928896,1537.442949054754,1263.6381167727343,100.09686057706102,2.2419999999999995,"2-opt, or-opt-3, double-bridge"
114,B-n52-k7,747,797.5064489749498,1190.7841351796108,905.2261170133299,76.69415922408251,2.1656666666666666,"2-opt, or-opt-3, double-bridge"
115,B-n56-k7,707,785.0859839765179,1001.0781943577556,870.5558083419756,56.960326911338115,2.2849999999999997,"2-opt, or-opt-3, double-bridge"
116,B-n57-k7,1153,1302.0156013649398,1678.1248937447876,1439.735924609308,101.87004998876664,2.3770000000000002,"2-opt, or-opt-3, double-bridge"
117,B-n57-k9,1598,1724.8696658757617,1938.371916002183,1835.3356299760821,54.7668157340279,2.46,"2-opt, or-opt-3, double-bridge"
118,B-n63-k10,1537,1718.8817766253192,2052.3529208878535,1810.3041566205816,75.69118307989278,2.7186666666666666,"2-opt, or-opt-3, double-bridge"
119,B-n64-k9,861,949.484206682439,1245.649080415658,1068.6459914390882,74.03719734733087,2.6963333333333335,"2-opt, or-opt-3, double-bridge"
120,B-n66-k9,1374,1480.5647656733997,1838.231509950506,1636.1825736455955,84.00806640071247,2.6526666666666667,"2-opt, or-opt-3, double-bridge"
121,B-n67-k10,1033,1154.679342642898,1503.368812788779,1323.388611689305,83.71032246701938,2.6723333333333334,"2-opt, or-opt-3, double-bridge"
122,B-n68-k9,1304,1399.1599694623637,1718.5003766219702,1560.0600707576248,76.462366373213,2.6066666666666674,"2-opt, or-opt-3, double-bridge"
123,B-n78-k10,1266,1405.1473567364098,1748.157288842519,1582.4378608934232,83.11672166816115,2.8543333333333325,"2-opt, or-opt-3, double-bridge"
124,P-n101-k4,681,928.1767206060605,1136.774510190112,1031.4053379008608,51.1446095754831,2.6053333333333333,"2-opt, or-opt-3, double-bridge"
125,P-n16-k8,435,454.3983428045983,481.479803541402,466.82217027519397,6.358322564293267,1.6779999999999997,"2-opt, or-opt-3, double-bridge"
126,P-n19-k2,212,229.8653841167075,327.54468113546193,262.75028281151975,20.43493527297637,1.1106666666666667,"2-opt, or-opt-3, double-bridge"
127, P-n20-k2,220,245.2735094431068,298.88392933257865,268.5416824328087,15.509364134319362,1.1253333333333333,"2-opt, or-opt-3, double-bridge"
128,P-n21-k2,211,226.04125997510772,288.9377116478215,254.9506181665419,15.640019718247617,1.1706666666666663,"2-opt, or-opt-3, double-bridge"
129,P-n22-k2,216,226.8182862267219,311.9236991454642,264.8683092369899,18.016812735933474,1.1859999999999997,"2-opt, or-opt-3, double-bridge"
130,P-n22-k8,603,612.4336533637459,747.255859569936,680.3370049920902,29.2918621873545,1.9476666666666662,"2-opt, or-opt-3, double-bridge"
131,P-n23-k8,554,564.1934648409738,641.4969697248894,612.0687961075087,16.573110510367886,2.0026666666666673,"2-opt, or-opt-3, double-bridge"
132,P-n40-k5.vrp,458,509.7581505474674,616.554871249918,569.1426131858277,29.614426424892176,1.8086666666666666,"2-opt, or-opt-3, double-bridge"
133,P-n45-k5,510,590.6509663106326,760.9041234069193,661.330511139498,42.76365156994576,1.8373333333333335,"2-opt, or-opt-3, double-bridge"
134,P-n50-k10,696,780.0985044237193,942.9921515818897,834.4510939792275,35.12448142553656,2.5223333333333335,"2-opt, or-opt-3, double-bridge"
135, P-n50-k7,554,637.8950806312488,736.6262250722905,689.5689245973789,29.70765771495493,2.11,"2-opt, or-opt-3, double-bridge"
136,P-n50-k8,649,703.9519054279746,794.0328760460799,747.9435321631499,21.550634427083693,2.362666666666667,"2-opt, or-opt-3, double-bridge"
137,P-n51-k10,745,843.6110632197023,1019.5463814008575,900.7512282173852,37.94481459103015,2.597666666666667,"2-opt, or-opt-3, double-bridge"
138,P-n55-k10,669,769.6461719761066,879.848268591592,830.423835416305,30.86835697174529,2.57,"2-opt, or-opt-3, double-bridge"
139,P-n55-k15,856,1061.9252976632242,1213.0249918414474,1113.6623081009677,33.199779026566866,3.396666666666667,"2-opt, or-opt-3, double-bridge"
140,P-n55-k7,524,659.8524058072819,761.7813176976039,703.5513300204326,24.28512046888091,2.235,"2-opt, or-opt-3, double-bridge"
141,P-n55-k8,576,661.4928601421926,841.2758725324311,736.8358891140934,39.64690666016954,2.188666666666667,"2-opt, or-opt-3, double-bridge"
142,P-n60-k10,706,834.551780619028,1048.5467701979007,922.3369774396227,48.53022945674918,2.702,"2-opt, or-opt-3, double-bridge"
143,P-n60-k15,905,1084.6550187916937,1224.1582757441615,1140.4176779024926,35.606169312308516,3.3209999999999997,"2-opt, or-opt-3, double-bridge"
144,P-n65-k10,792,930.4976174323726,1040.9979728896014,980.6770772970806,31.864868896171302,2.673,"2-opt, or-opt-3, double-bridge"
145,P-n70-k10,834,959.5695316983608,1095.78052543185,1023.3742154796367,32.02071853881409,2.8696666666666664,"2-opt, or-opt-3, double-bridge"
146,P-n76-k4,589,769.5105695865843,1010.7169595909751,903.2566523161966,56.06005490568413,2.1616666666666666,"2-opt, or-opt-3, double-bridge"
147,P-n76-k5,631,823.7628779085254,1044.830883619074,943.5639705695095,65.66262891455143,2.2180000000000004,"2-opt, or-opt-3, double-bridge"
