,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
2328,B-n44-k7,909,"2-opt, reinsertion, double-bridge",977.5268013,1081.362126,60.81056029,2.848,"2-opt, double-bridge",1051.929428,1186.8766,60.44971749,2.961,2.84E-05
2329,B-n45-k5,751,"2-opt, reinsertion, double-bridge",771.4119933,898.0948392,79.33891978,2.662333333,"2-opt, double-bridge",897.242535,1119.426226,236.6302798,2.876333333,2.60E-05
2330,B-n45-k6,678,"2-opt, reinsertion, double-bridge",736.1045237,813.1512016,49.98896114,2.846666667,"2-opt, double-bridge",788.9450777,885.2165796,69.1074275,2.892666667,0.0003065
2331,B-n50-k7,741,"2-opt, reinsertion, double-bridge",771.5409695,894.0603423,59.84836086,2.947,"2-opt, double-bridge",864.1949449,1036.962971,84.62033043,2.969,1.97E-05
2332,B-n50-k8,1313,"2-opt, reinsertion, double-bridge",1379.651757,1472.98419,47.81391993,3.082666667,"2-opt, double-bridge",1460.401953,1600.708148,61.2560799,3.126,2.60E-06
2333,B-n51-k7,1032,"2-opt, reinsertion, double-bridge",1036.575426,1225.218943,84.18425412,3.106666667,"2-opt, double-bridge",1148.578146,1358.775022,146.4376609,3.179333333,0.000125057
2334,B-n52-k7,747,"2-opt, reinsertion, double-bridge",779.3299495,888.4264582,64.74193995,2.995666667,"2-opt, double-bridge",913.6323065,1027.966721,75.49799625,3.351333333,7.69E-06
2335,B-n56-k7,707,"2-opt, reinsertion, double-bridge",758.233973,836.095445,83.18619567,3.023,"2-opt, double-bridge",877.0655341,1019.359383,93.24925698,3.136,1.02E-05
2336,B-n57-k7,1153,"2-opt, reinsertion, double-bridge",1204.402761,1392.050455,87.95773723,3.193666667,"2-opt, double-bridge",1388.539242,1561.179319,104.4028171,3.246333333,9.32E-06
2337,B-n57-k9,1598,"2-opt, reinsertion, double-bridge",1708.92105,1814.162657,54.11162043,3.322333333,"2-opt, double-bridge",1842.514222,1954.135758,69.13691502,3.335,5.75E-06
2338,B-n63-k10,1537,"2-opt, reinsertion, double-bridge",1661.472119,1836.844033,99.5134881,3.634333333,"2-opt, double-bridge",1842.682421,2037.631651,111.2155401,3.556333333,1.36E-05
2339,B-n64-k9,861,"2-opt, reinsertion, double-bridge",945.1335935,1103.613573,96.38217559,3.616,"2-opt, double-bridge",1048.970593,1247.229953,115.8111678,3.583333333,0.000160464
2340,B-n66-k9,1374,"2-opt, reinsertion, double-bridge",1438.615792,1573.233691,75.05915024,3.606666667,"2-opt, double-bridge",1576.858491,1780.481912,147.0896056,3.624666667,9.32E-06
2341,B-n67-k10,1033,"2-opt, reinsertion, double-bridge",1145.549439,1276.354066,84.28297925,3.685,"2-opt, double-bridge",1315.414906,1495.408101,94.17722561,3.691333333,2.35E-06
2342,B-n68-k9,1304,"2-opt, reinsertion, double-bridge",1436.129168,1541.140505,63.7123491,3.562666667,"2-opt, double-bridge",1532.74054,1748.670044,109.0849461,3.629666667,2.35E-06
2343,B-n78-k10,1266,"2-opt, reinsertion, double-bridge",1393.633507,1543.715912,82.39894218,3.918,"2-opt, double-bridge",1543.504298,1811.947917,173.5477181,3.565,4.73E-06
2344,P-n101-k4,681,"2-opt, reinsertion, double-bridge",928.5955746,1010.215088,38.81181831,3.475333333,"2-opt, double-bridge",1180.384707,1328.796091,55.44366516,3.341,1.73E-06
2345,P-n16-k8,435,"2-opt, reinsertion, double-bridge",451.3350802,460.350287,7.633970436,2.300333333,"2-opt, double-bridge",451.9470921,465.4089769,7.499046414,2.037,0.018970135
2346,P-n19-k2,212,"2-opt, reinsertion, double-bridge",220.2584986,245.1569943,16.45184353,1.500666667,"2-opt, double-bridge",283.0809049,320.8462341,16.60013203,1.588333333,1.73E-06
2347, P-n20-k2,220,"2-opt, reinsertion, double-bridge",219.1321041,240.9438579,18.60508521,1.501333333,"2-opt, double-bridge",290.8468866,332.8389924,18.07662321,1.578666667,1.73E-06
2348,P-n21-k2,211,"2-opt, reinsertion, double-bridge",212.7115397,230.3252651,14.2303122,1.541,"2-opt, double-bridge",270.1541125,324.5439305,22.8536687,1.651333333,1.73E-06
2349,P-n22-k2,216,"2-opt, reinsertion, double-bridge",217.8521507,241.7008222,19.15081189,1.540666667,"2-opt, double-bridge",311.9623177,358.2118858,19.92784876,1.615,1.73E-06
2350,P-n22-k8,603,"2-opt, reinsertion, double-bridge",595.95508,653.0146329,36.98555145,2.663666667,"2-opt, double-bridge",641.8459414,685.6804722,25.33131489,2.362666667,0.001197338
2351,P-n23-k8,554,"2-opt, reinsertion, double-bridge",543.1351736,582.7379215,23.90787063,2.798,"2-opt, double-bridge",574.0251643,603.9712139,18.16390201,2.492666667,0.000615641
2352,P-n40-k5.vrp,458,"2-opt, reinsertion, double-bridge",498.4892768,538.5477302,22.3602759,2.486333333,"2-opt, double-bridge",620.4271601,684.6482931,30.90217042,2.352,1.73E-06
2353,P-n45-k5,510,"2-opt, reinsertion, double-bridge",547.8488205,597.118172,28.08218765,2.532333333,"2-opt, double-bridge",737.5282824,832.9083602,46.09751946,2.359,1.73E-06
2354,P-n50-k10,696,"2-opt, reinsertion, double-bridge",758.9764138,794.8157213,32.84907334,3.527,"2-opt, double-bridge",830.0256455,915.1995794,64.60172501,3.07,2.88E-06
2355, P-n50-k7,554,"2-opt, reinsertion, double-bridge",601.4330358,660.5503906,32.33251102,2.898333333,"2-opt, double-bridge",726.0411573,823.0206505,54.83758933,2.644,1.73E-06
2356,P-n50-k8,649,"2-opt, reinsertion, double-bridge",672.8373938,725.1215927,30.83765332,3.2,"2-opt, double-bridge",797.6812642,858.4410242,47.26340428,2.879,1.73E-06
2357,P-n51-k10,745,"2-opt, reinsertion, double-bridge",810.4423182,867.5693291,38.98144081,3.542333333,"2-opt, double-bridge",899.1707782,964.3223366,42.44895915,3.142,2.88E-06
2358,P-n55-k10,669,"2-opt, reinsertion, double-bridge",767.7578539,811.242298,31.22970956,3.436333333,"2-opt, double-bridge",836.7293202,941.3393234,48.64406814,3.070333333,1.73E-06
2359,P-n55-k15,856,"2-opt, reinsertion, double-bridge",1027.159216,1070.41178,19.44283368,4.687,"2-opt, double-bridge",1090.628359,1150.573387,39.47046759,3.982333333,1.73E-06
2360,P-n55-k7,524,"2-opt, reinsertion, double-bridge",607.4532022,662.9782697,42.61496726,3.005333333,"2-opt, double-bridge",732.7800609,827.743331,46.62094427,2.761666667,1.73E-06
2361,P-n55-k8,576,"2-opt, reinsertion, double-bridge",619.1957804,693.399705,41.7547965,2.975,"2-opt, double-bridge",814.3982111,913.1435026,57.29618217,2.686666667,1.73E-06
2362,P-n60-k10,706,"2-opt, reinsertion, double-bridge",822.7687334,901.7284986,53.82680269,3.618333333,"2-opt, double-bridge",911.3548663,1059.891288,80.59272481,3.163,1.92E-06
2363,P-n60-k15,905,"2-opt, reinsertion, double-bridge",1050.99916,1117.415631,34.76002734,4.578666667,"2-opt, double-bridge",1121.433745,1203.581966,46.00638891,3.86,1.02E-05
2364,P-n65-k10,792,"2-opt, reinsertion, double-bridge",882.3014889,966.6909708,47.51894604,3.660666667,"2-opt, double-bridge",1007.384841,1139.327129,64.29720927,3.236,1.73E-06
2365,P-n70-k10,834,"2-opt, reinsertion, double-bridge",932.7578061,993.7417038,51.80099612,3.825,"2-opt, double-bridge",1065.698934,1181.070835,49.37023039,3.369333333,1.73E-06
2366,P-n76-k4,589,"2-opt, reinsertion, double-bridge",725.5946014,837.309434,51.60455128,2.933,"2-opt, double-bridge",925.7917448,1342.134848,155.614623,2.783,1.73E-06
2367,P-n76-k5,631,"2-opt, reinsertion, double-bridge",728.9424599,857.1332972,56.67617516,3.065,"2-opt, double-bridge",934.2401285,1281.878336,192.2237254,2.804,1.73E-06
2368,A-n32-k5,784,"2-opt, reinsertion, double-bridge",812.1750886,900.6851422,61.95972708,2.383666667,"2-opt, shift-1",820.1931674,881.2653308,26.62584349,2.453333333,0.075213312
2369,A-n33-k5,661,"2-opt, reinsertion, double-bridge",684.461553,759.3058592,35.24892882,2.344333333,"2-opt, shift-1",684.7166936,743.3236072,27.85484794,2.397333333,0.038723026
2370,A-n33-k6,742,"2-opt, reinsertion, double-bridge",777.7843248,856.6378226,42.85638311,2.546333333,"2-opt, shift-1",772.6377255,826.0112806,35.6250331,2.413666667,0.009271025
2371,A-n34-k5,778,"2-opt, reinsertion, double-bridge",819.6403844,895.8521239,47.14290377,2.379,"2-opt, shift-1",805.4414503,877.1611787,41.42529938,2.234666667,0.171376389
2372,A-n36-k5,799,"2-opt, reinsertion, double-bridge",838.9647286,906.3457111,39.05941762,2.42,"2-opt, shift-1",871.6476003,918.3633017,28.89523376,2.236333333,0.130591635
2373,A-n37-k5,669,"2-opt, reinsertion, double-bridge",711.9771324,787.5435043,68.76094,2.426333333,"2-opt, shift-1",693.6033606,779.3484318,35.97190305,2.300666667,0.909930768
2374,A-n37-k6,949,"2-opt, reinsertion, double-bridge",987.3560605,1081.586024,40.0445309,2.678666667,"2-opt, shift-1",1010.855291,1107.216093,40.66347391,2.38,0.042766688
2375,A-n38-k5,730,"2-opt, reinsertion, double-bridge",793.3326229,919.0439464,84.97741026,2.503333333,"2-opt, shift-1",816.2778313,926.7915425,100.1688928,2.493666667,0.813016851
2376,A-n39-k5,822,"2-opt, reinsertion, double-bridge",898.2966297,983.0466516,50.2443586,2.516333333,"2-opt, shift-1",892.441529,1010.24894,55.44537327,2.410333333,0.059835601
2377,A-n39-k6,831,"2-opt, reinsertion, double-bridge",873.5697523,971.9609837,55.84461423,2.591666667,"2-opt, shift-1",904.9635243,963.2347981,42.40434221,2.387333333,0.360038829
2378,A-n44-k6,937,"2-opt, reinsertion, double-bridge",1025.249705,1137.985586,65.23470653,2.698,"2-opt, shift-1",1044.730297,1157.827124,66.57698394,2.4,0.298943752
2379,A-n45-k6,944,"2-opt, reinsertion, double-bridge",1022.463641,1099.89484,45.61163508,2.836666667,"2-opt, shift-1",1042.052047,1119.787412,40.88595764,2.529333333,0.049498046
2380,A-n45-k7,1146,"2-opt, reinsertion, double-bridge",1249.102043,1328.812688,53.62153464,2.802333333,"2-opt, shift-1",1247.289981,1294.543052,34.86867887,2.457333333,0.005319684
2381,A-n46-k7,914,"2-opt, reinsertion, double-bridge",1024.027463,1101.338489,55.65397617,2.837,"2-opt, shift-1",994.3900331,1063.913518,41.43547743,2.499,0.001286631
2382,A-n48-k7,1073,"2-opt, reinsertion, double-bridge",1187.802751,1259.306264,43.78688615,2.868666667,"2-opt, shift-1",1172.615252,1259.879656,45.35743858,2.503333333,0.765519292
2383,A-n53-k7,1010,"2-opt, reinsertion, double-bridge",1126.736236,1232.672127,63.09550007,3.056666667,"2-opt, shift-1",1121.291342,1248.55586,68.73674491,2.627,0.253644098
2384,A-n54-k7,1167,"2-opt, reinsertion, double-bridge",1294.625172,1409.709484,92.7230593,3.057666667,"2-opt, shift-1",1309.462184,1396.292002,53.20508212,2.616666667,0.673279807
2385,A-n55-k9,1073,"2-opt, reinsertion, double-bridge",1191.834727,1336.644045,80.47958376,3.383,"2-opt, shift-1",1184.062528,1287.626434,49.02431986,2.889333333,0.00727105
2386,A-n60-k9,1408,"2-opt, reinsertion, double-bridge",1530.125836,1631.636151,66.8781086,3.404666667,"2-opt, shift-1",1527.971423,1594.095895,46.96673164,2.929333333,0.031603382
2387,A-n61-k9,1035,"2-opt, reinsertion, double-bridge",1190.577579,1283.794194,74.58552597,3.566333333,"2-opt, shift-1",1186.516286,1245.082024,35.60717126,3.045666667,0.028485956
2388,A-n62-k8,1290,"2-opt, reinsertion, double-bridge",1375.24973,1539.963146,76.57131688,3.206666667,"2-opt, shift-1",1450.309819,1554.609971,65.75159125,2.772,0.571645784
2389,A-n63-k10,1315,"2-opt, reinsertion, double-bridge",1482.399089,1588.73131,67.94082839,3.694666667,"2-opt, shift-1",1456.596,1573.976757,69.24133,3.057333333,0.245190309
2390,A-n63-k9,1634,"2-opt, reinsertion, double-bridge",1768.451957,1904.611429,84.29812841,3.668666667,"2-opt, shift-1",1817.560769,1956.955966,74.76057507,2.978666667,0.013974564
2391,A-n64-k9,1402,"2-opt, reinsertion, double-bridge",1514.948937,1665.96959,64.60652444,3.572,"2-opt, shift-1",1576.913992,1671.725313,50.47983665,2.961,0.813016851
2392,A-n65-k9,1177,"2-opt, reinsertion, double-bridge",1337.827558,1443.187515,63.38020842,3.601333333,"2-opt, shift-1",1331.618639,1423.065556,43.10620309,3.101333333,0.328571074
2393,A-n69-k9,1168,"2-opt, reinsertion, double-bridge",1298.68837,1458.134911,90.60246843,3.576333333,"2-opt, shift-1",1284.529917,1400.549163,56.94567662,3.083666667,0.021826722
2394,A-n80-k10,1764,"2-opt, reinsertion, double-bridge",2003.46322,2147.121346,62.01163281,3.898666667,"2-opt, shift-1",2043.274139,2138.684501,72.81332996,3.302666667,0.349345562
2395,B-n31-k5,672,"2-opt, reinsertion, double-bridge",680.4385288,707.2217256,23.0192111,2.367666667,"2-opt, shift-1",691.3793509,707.3771873,25.22191061,2.130333333,0.975387164
2396,B-n34-k5,788,"2-opt, reinsertion, double-bridge",826.9193148,921.2623826,52.26835585,2.392666667,"2-opt, shift-1",801.5551201,842.2000828,20.94423397,2.077666667,6.98E-06
2397,B-n35-k5,955,"2-opt, reinsertion, double-bridge",982.8055976,1063.299966,54.35507662,2.390333333,"2-opt, shift-1",979.5557906,1029.583198,40.26468835,2.112666667,0.010444401
2398,B-n38-k6,805,"2-opt, reinsertion, double-bridge",832.1846395,890.6917025,58.00477411,2.583666667,"2-opt, shift-1",825.3471001,861.3328761,26.23647802,2.288666667,0.110925665
2399,B-n39-k5,549,"2-opt, reinsertion, double-bridge",589.4679672,653.7573806,48.06049995,2.466,"2-opt, shift-1",578.6118912,638.1965726,31.18978413,2.160666667,0.245190309
2400,B-n41-k6,829,"2-opt, reinsertion, double-bridge",878.9468159,989.2118229,68.89901816,2.693,"2-opt, shift-1",894.7899574,979.961449,58.06398394,2.255,0.557742686
2401,B-n43-k6,742,"2-opt, reinsertion, double-bridge",770.6663401,821.943955,27.71724145,2.673666667,"2-opt, shift-1",778.8515249,822.9882472,30.24017224,2.343333333,0.734325291
2402,B-n44-k7,909,"2-opt, reinsertion, double-bridge",977.5268013,1081.362126,60.81056029,2.848,"2-opt, shift-1",983.1997518,1039.386473,29.33655909,2.428666667,0.001592702
2403,B-n45-k5,751,"2-opt, reinsertion, double-bridge",771.4119933,898.0948392,79.33891978,2.662333333,"2-opt, shift-1",781.7663201,873.260065,64.74058308,2.358333333,0.228880422
2404,B-n45-k6,678,"2-opt, reinsertion, double-bridge",736.1045237,813.1512016,49.98896114,2.846666667,"2-opt, shift-1",738.1514789,778.3273583,30.91397847,2.472,0.003378854
2405,B-n50-k7,741,"2-opt, reinsertion, double-bridge",771.5409695,894.0603423,59.84836086,2.947,"2-opt, shift-1",770.4780061,835.6271049,30.2705683,2.542333333,6.89E-05
2406,B-n50-k8,1313,"2-opt, reinsertion, double-bridge",1379.651757,1472.98419,47.81391993,3.082666667,"2-opt, shift-1",1355.17567,1414.921178,46.33336934,2.654333333,0.000174228
2407,B-n51-k7,1032,"2-opt, reinsertion, double-bridge",1036.575426,1225.218943,84.18425412,3.106666667,"2-opt, shift-1",1053.086485,1163.4962,81.19253195,2.691666667,0.017518394
2408,B-n52-k7,747,"2-opt, reinsertion, double-bridge",779.3299495,888.4264582,64.74193995,2.995666667,"2-opt, shift-1",805.1549646,866.4597093,46.33424371,2.599333333,0.141389511
2409,B-n56-k7,707,"2-opt, reinsertion, double-bridge",758.233973,836.095445,83.18619567,3.023,"2-opt, shift-1",768.8645777,827.6806543,35.20840526,2.624333333,0.718887562
2410,B-n57-k7,1153,"2-opt, reinsertion, double-bridge",1204.402761,1392.050455,87.95773723,3.193666667,"2-opt, shift-1",1200.053983,1297.223245,60.4615291,2.766666667,0.000105695
2411,B-n57-k9,1598,"2-opt, reinsertion, double-bridge",1708.92105,1814.162657,54.11162043,3.322333333,"2-opt, shift-1",1677.082231,1748.08287,39.70585444,2.862,0.000283079
2412,B-n63-k10,1537,"2-opt, reinsertion, double-bridge",1661.472119,1836.844033,99.5134881,3.634333333,"2-opt, shift-1",1642.119917,1710.248368,39.16835296,3.047333333,4.29E-06
2413,B-n64-k9,861,"2-opt, reinsertion, double-bridge",945.1335935,1103.613573,96.38217559,3.616,"2-opt, shift-1",933.2490449,1011.730047,51.32482806,3.095,0.000114992
2414,B-n66-k9,1374,"2-opt, reinsertion, double-bridge",1438.615792,1573.233691,75.05915024,3.606666667,"2-opt, shift-1",1470.157866,1564.7698,87.84724926,3.051666667,0.614314564
2415,B-n67-k10,1033,"2-opt, reinsertion, double-bridge",1145.549439,1276.354066,84.28297925,3.685,"2-opt, shift-1",1125.253019,1210.758703,44.64262337,3.138,0.001964581
2416,B-n68-k9,1304,"2-opt, reinsertion, double-bridge",1436.129168,1541.140505,63.7123491,3.562666667,"2-opt, shift-1",1370.615902,1449.907903,44.23146157,3.046666667,8.47E-06
2417,B-n78-k10,1266,"2-opt, reinsertion, double-bridge",1393.633507,1543.715912,82.39894218,3.918,"2-opt, shift-1",1368.989123,1508.477292,70.69881734,3.255666667,0.075213312
2418,P-n101-k4,681,"2-opt, reinsertion, double-bridge",928.5955746,1010.215088,38.81181831,3.475333333,"2-opt, shift-1",980.4079249,1065.420632,42.10027263,3.055666667,0.000105695
2419,P-n16-k8,435,"2-opt, reinsertion, double-bridge",451.3350802,460.350287,7.633970436,2.300333333,"2-opt, shift-1",451.3350802,456.7859213,5.379635792,1.956333333,0.058721431
2420,P-n19-k2,212,"2-opt, reinsertion, double-bridge",220.2584986,245.1569943,16.45184353,1.500666667,"2-opt, shift-1",284.884978,315.7070369,18.09167556,1.445666667,1.73E-06
2421, P-n20-k2,220,"2-opt, reinsertion, double-bridge",219.1321041,240.9438579,18.60508521,1.501333333,"2-opt, shift-1",258.8444731,322.6201742,25.45587144,1.491333333,1.73E-06
2422,P-n21-k2,211,"2-opt, reinsertion, double-bridge",212.7115397,230.3252651,14.2303122,1.541,"2-opt, shift-1",231.0471445,263.6892718,17.72794103,1.558,1.73E-06
2423,P-n22-k2,216,"2-opt, reinsertion, double-bridge",217.8521507,241.7008222,19.15081189,1.540666667,"2-opt, shift-1",280.0210116,319.7601847,22.01674276,1.541,1.73E-06
2424,P-n22-k8,603,"2-opt, reinsertion, double-bridge",595.95508,653.0146329,36.98555145,2.663666667,"2-opt, shift-1",588.7935243,610.6550357,18.28660544,2.235,0.000105695
2425,P-n23-k8,554,"2-opt, reinsertion, double-bridge",543.1351736,582.7379215,23.90787063,2.798,"2-opt, shift-1",539.7336883,558.5714346,14.63448764,2.304333333,0.000453356
2426,P-n40-k5.vrp,458,"2-opt, reinsertion, double-bridge",498.4892768,538.5477302,22.3602759,2.486333333,"2-opt, shift-1",483.0393692,534.1342312,29.56050785,2.195,0.530440091
2427,P-n45-k5,510,"2-opt, reinsertion, double-bridge",547.8488205,597.118172,28.08218765,2.532333333,"2-opt, shift-1",562.8720339,606.7960529,30.31178547,2.234666667,0.360038829
2428,P-n50-k10,696,"2-opt, reinsertion, double-bridge",758.9764138,794.8157213,32.84907334,3.527,"2-opt, shift-1",760.4376028,810.5747728,45.56532395,2.915333333,0.130591635
2429, P-n50-k7,554,"2-opt, reinsertion, double-bridge",601.4330358,660.5503906,32.33251102,2.898333333,"2-opt, shift-1",609.660097,648.6501615,23.19343784,2.515666667,0.062682812
2430,P-n50-k8,649,"2-opt, reinsertion, double-bridge",672.8373938,725.1215927,30.83765332,3.2,"2-opt, shift-1",669.2285413,711.53984,21.54522793,2.787,0.082206466
2431,P-n51-k10,745,"2-opt, reinsertion, double-bridge",810.4423182,867.5693291,38.98144081,3.542333333,"2-opt, shift-1",785.9660543,844.8729224,29.87994557,2.994333333,0.006835856
2432,P-n55-k10,669,"2-opt, reinsertion, double-bridge",767.7578539,811.242298,31.22970956,3.436333333,"2-opt, shift-1",743.7015131,787.7659538,17.76409459,2.968666667,0.00210526
2433,P-n55-k15,856,"2-opt, reinsertion, double-bridge",1027.159216,1070.41178,19.44283368,4.687,"2-opt, shift-1",1003.31571,1051.303877,31.06252345,3.737666667,0.013974564
2434,P-n55-k7,524,"2-opt, reinsertion, double-bridge",607.4532022,662.9782697,42.61496726,3.005333333,"2-opt, shift-1",604.6466988,661.3863496,27.0378081,2.617,0.658330524
2435,P-n55-k8,576,"2-opt, reinsertion, double-bridge",619.1957804,693.399705,41.7547965,2.975,"2-opt, shift-1",613.0099114,687.488214,30.97690377,2.583666667,0.991794564
2436,P-n60-k10,706,"2-opt, reinsertion, double-bridge",822.7687334,901.7284986,53.82680269,3.618333333,"2-opt, shift-1",820.7396951,891.3443096,45.60159978,3.1,0.236936187
2437,P-n60-k15,905,"2-opt, reinsertion, double-bridge",1050.99916,1117.415631,34.76002734,4.578666667,"2-opt, shift-1",1058.651334,1095.2419,19.89439781,3.735,0.011079229
2438,P-n65-k10,792,"2-opt, reinsertion, double-bridge",882.3014889,966.6909708,47.51894604,3.660666667,"2-opt, shift-1",890.80147,931.2139962,26.19643954,3.133,0.00183258
2439,P-n70-k10,834,"2-opt, reinsertion, double-bridge",932.7578061,993.7417038,51.80099612,3.825,"2-opt, shift-1",937.4618481,979.775218,30.99815403,3.278,0.349345562
2440,P-n76-k4,589,"2-opt, reinsertion, double-bridge",725.5946014,837.309434,51.60455128,2.933,"2-opt, shift-1",769.5596462,947.0937668,86.66958715,2.582666667,8.47E-06
2441,P-n76-k5,631,"2-opt, reinsertion, double-bridge",728.9424599,857.1332972,56.67617516,3.065,"2-opt, shift-1",779.9287554,913.6157059,108.0919331,2.847,0.025637124
2442,A-n32-k5,784,"2-opt, reinsertion, double-bridge",812.1750886,900.6851422,61.95972708,2.383666667,"2-opt, or-opt-2, double-bridge",816.7300685,926.9199365,84.06728689,1.956,0.213358073
2443,A-n33-k5,661,"2-opt, reinsertion, double-bridge",684.461553,759.3058592,35.24892882,2.344333333,"2-opt, or-opt-2, double-bridge",693.5205479,798.0932935,43.37874544,1.967,0.00210526
2444,A-n33-k6,742,"2-opt, reinsertion, double-bridge",777.7843248,856.6378226,42.85638311,2.546333333,"2-opt, or-opt-2, double-bridge",777.7733547,861.6707034,47.57873749,2.115,0.718887562
2445,A-n34-k5,778,"2-opt, reinsertion, double-bridge",819.6403844,895.8521239,47.14290377,2.379,"2-opt, or-opt-2, double-bridge",843.6288664,925.3009412,56.04813924,1.955666667,0.171376389
2446,A-n36-k5,799,"2-opt, reinsertion, double-bridge",838.9647286,906.3457111,39.05941762,2.42,"2-opt, or-opt-2, double-bridge",873.1837766,945.7737104,41.66042462,2.011666667,0.000771217
2447,A-n37-k5,669,"2-opt, reinsertion, double-bridge",711.9771324,787.5435043,68.76094,2.426333333,"2-opt, or-opt-2, double-bridge",735.6698895,804.3485614,55.31559569,2.044666667,0.049498046
2448,A-n37-k6,949,"2-opt, reinsertion, double-bridge",987.3560605,1081.586024,40.0445309,2.678666667,"2-opt, or-opt-2, double-bridge",1052.925605,1117.336543,52.82971731,2.224333333,0.016565527
2449,A-n38-k5,730,"2-opt, reinsertion, double-bridge",793.3326229,919.0439464,84.97741026,2.503333333,"2-opt, or-opt-2, double-bridge",796.0947843,910.2227744,76.21210145,2.097666667,0.544006208
2450,A-n39-k5,822,"2-opt, reinsertion, double-bridge",898.2966297,983.0466516,50.2443586,2.516333333,"2-opt, or-opt-2, double-bridge",905.1255769,1011.180308,58.95106419,2.086333333,0.07864666
2451,A-n39-k6,831,"2-opt, reinsertion, double-bridge",873.5697523,971.9609837,55.84461423,2.591666667,"2-opt, or-opt-2, double-bridge",893.6616669,998.203178,55.74048403,2.186,0.125438239
2452,A-n44-k6,937,"2-opt, reinsertion, double-bridge",1025.249705,1137.985586,65.23470653,2.698,"2-opt, or-opt-2, double-bridge",1063.17105,1163.215642,62.6349271,2.259,0.135907785
2453,A-n45-k6,944,"2-opt, reinsertion, double-bridge",1022.463641,1099.89484,45.61163508,2.836666667,"2-opt, or-opt-2, double-bridge",1055.638124,1168.761828,80.39606141,2.372666667,0.000453356
2454,A-n45-k7,1146,"2-opt, reinsertion, double-bridge",1249.102043,1328.812688,53.62153464,2.802333333,"2-opt, or-opt-2, double-bridge",1286.744279,1346.711775,31.99145533,2.333666667,0.141389511
2455,A-n46-k7,914,"2-opt, reinsertion, double-bridge",1024.027463,1101.338489,55.65397617,2.837,"2-opt, or-opt-2, double-bridge",1028.974209,1111.719535,51.14956758,2.392,0.262298719
2456,A-n48-k7,1073,"2-opt, reinsertion, double-bridge",1187.802751,1259.306264,43.78688615,2.868666667,"2-opt, or-opt-2, double-bridge",1203.310729,1291.559008,46.58115473,2.379333333,0.013974564
2457,A-n53-k7,1010,"2-opt, reinsertion, double-bridge",1126.736236,1232.672127,63.09550007,3.056666667,"2-opt, or-opt-2, double-bridge",1173.825191,1291.677423,76.03405997,2.504666667,0.00210526
2458,A-n54-k7,1167,"2-opt, reinsertion, double-bridge",1294.625172,1409.709484,92.7230593,3.057666667,"2-opt, or-opt-2, double-bridge",1343.313332,1427.418192,63.43911495,2.562333333,0.125438239
2459,A-n55-k9,1073,"2-opt, reinsertion, double-bridge",1191.834727,1336.644045,80.47958376,3.383,"2-opt, or-opt-2, double-bridge",1248.012393,1335.318379,59.55016026,2.814666667,0.734325291
2460,A-n60-k9,1408,"2-opt, reinsertion, double-bridge",1530.125836,1631.636151,66.8781086,3.404666667,"2-opt, or-opt-2, double-bridge",1544.801347,1683.162407,76.35909285,2.813,0.018518975
2461,A-n61-k9,1035,"2-opt, reinsertion, double-bridge",1190.577579,1283.794194,74.58552597,3.566333333,"2-opt, or-opt-2, double-bridge",1196.211747,1301.421108,63.45394331,2.977,0.171376389
2462,A-n62-k8,1290,"2-opt, reinsertion, double-bridge",1375.24973,1539.963146,76.57131688,3.206666667,"2-opt, or-opt-2, double-bridge",1523.258099,1624.699955,79.77214363,2.692333333,0.000528725
2463,A-n63-k10,1315,"2-opt, reinsertion, double-bridge",1482.399089,1588.73131,67.94082839,3.694666667,"2-opt, or-opt-2, double-bridge",1491.737676,1624.765146,61.78107395,3.037333333,0.051930665
2464,A-n63-k9,1634,"2-opt, reinsertion, double-bridge",1768.451957,1904.611429,84.29812841,3.668666667,"2-opt, or-opt-2, double-bridge",1868.891569,1974.875952,66.25447148,2.947666667,0.00210526
2465,A-n64-k9,1402,"2-opt, reinsertion, double-bridge",1514.948937,1665.96959,64.60652444,3.572,"2-opt, or-opt-2, double-bridge",1590.6782,1705.446602,61.71298877,2.972333333,0.031603382
2466,A-n65-k9,1177,"2-opt, reinsertion, double-bridge",1337.827558,1443.187515,63.38020842,3.601333333,"2-opt, or-opt-2, double-bridge",1364.826415,1492.098472,81.69801207,2.988666667,0.005667173
2467,A-n69-k9,1168,"2-opt, reinsertion, double-bridge",1298.68837,1458.134911,90.60246843,3.576333333,"2-opt, or-opt-2, double-bridge",1368.522227,1493.453984,69.16802386,2.961,0.141389511
2468,A-n80-k10,1764,"2-opt, reinsertion, double-bridge",2003.46322,2147.121346,62.01163281,3.898666667,"2-opt, or-opt-2, double-bridge",2066.333991,2221.068825,83.69186888,3.229333333,0.000663921
2469,B-n31-k5,672,"2-opt, reinsertion, double-bridge",680.4385288,707.2217256,23.0192111,2.367666667,"2-opt, or-opt-2, double-bridge",689.0981946,711.2836262,22.43303361,1.981333333,0.152860694
2470,B-n34-k5,788,"2-opt, reinsertion, double-bridge",826.9193148,921.2623826,52.26835585,2.392666667,"2-opt, or-opt-2, double-bridge",807.9953625,897.0126785,52.51795815,1.999666667,0.057096495
