,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
96,A-n34-k5,881.6602636550167,778,2.53,"swap-2-1, reinsertion, swap-2-2"
97,A-n34-k5,837.7516618548299,778,2.57,"swap-2-1, reinsertion, swap-2-2"
98,A-n34-k5,988.2017033599244,778,3.01,"swap-2-1, reinsertion, swap-2-2"
99,A-n34-k5,824.8071516453882,778,2.52,"swap-2-1, reinsertion, swap-2-2"
100,A-n34-k5,865.8791958971439,778,2.54,"swap-2-1, reinsertion, swap-2-2"
101,A-n34-k5,1029.8029819109408,778,3.07,"swap-2-1, reinsertion, swap-2-2"
102,A-n34-k5,932.7868358663251,778,2.51,"swap-2-1, reinsertion, swap-2-2"
103,A-n34-k5,899.5696848249606,778,2.68,"swap-2-1, reinsertion, swap-2-2"
104,A-n34-k5,874.6075157923191,778,2.8,"swap-2-1, reinsertion, swap-2-2"
105,A-n34-k5,860.4698941002306,778,2.45,"swap-2-1, reinsertion, swap-2-2"
106,A-n34-k5,842.0976012092931,778,2.46,"swap-2-1, reinsertion, swap-2-2"
107,A-n34-k5,817.7508057552202,778,2.7,"swap-2-1, reinsertion, swap-2-2"
108,A-n34-k5,911.7563611685691,778,2.49,"swap-2-1, reinsertion, swap-2-2"
109,A-n34-k5,898.6269523830441,778,2.43,"swap-2-1, reinsertion, swap-2-2"
110,A-n34-k5,906.0962131707964,778,2.45,"swap-2-1, reinsertion, swap-2-2"
111,A-n34-k5,922.2229915432317,778,2.49,"swap-2-1, reinsertion, swap-2-2"
112,A-n34-k5,832.0067853962589,778,2.47,"swap-2-1, reinsertion, swap-2-2"
113,A-n34-k5,920.4942490926088,778,2.46,"swap-2-1, reinsertion, swap-2-2"
114,A-n34-k5,862.0789845890255,778,2.99,"swap-2-1, reinsertion, swap-2-2"
115,A-n34-k5,799.351797308105,778,2.44,"swap-2-1, reinsertion, swap-2-2"
116,A-n34-k5,934.9053624860005,778,2.45,"swap-2-1, reinsertion, swap-2-2"
117,A-n34-k5,885.620330734272,778,2.76,"swap-2-1, reinsertion, swap-2-2"
118,A-n34-k5,880.3630166246878,778,2.69,"swap-2-1, reinsertion, swap-2-2"
119,A-n34-k5,804.8791324161738,778,2.48,"swap-2-1, reinsertion, swap-2-2"
120,A-n36-k5,960.4971703079204,799,2.62,"swap-2-1, reinsertion, swap-2-2"
121,A-n36-k5,934.2711396993135,799,2.56,"swap-2-1, reinsertion, swap-2-2"
122,A-n36-k5,954.0035911376789,799,2.5,"swap-2-1, reinsertion, swap-2-2"
123,A-n36-k5,843.3597357307368,799,2.56,"swap-2-1, reinsertion, swap-2-2"
124,A-n36-k5,899.2831701128936,799,2.62,"swap-2-1, reinsertion, swap-2-2"
125,A-n36-k5,942.3548454494221,799,2.62,"swap-2-1, reinsertion, swap-2-2"
126,A-n36-k5,945.3006959083361,799,2.55,"swap-2-1, reinsertion, swap-2-2"
127,A-n36-k5,994.9891020668861,799,2.59,"swap-2-1, reinsertion, swap-2-2"
128,A-n36-k5,879.2258950616515,799,2.85,"swap-2-1, reinsertion, swap-2-2"
