,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
191,A-n37-k6,1141.937903679252,949,2.56,"2-opt, shift-1, swap-2-2"
192,A-n37-k6,1044.722983506848,949,2.78,"2-opt, shift-1, swap-2-2"
193,A-n37-k6,1118.2373373539524,949,2.76,"2-opt, shift-1, swap-2-2"
194,A-n37-k6,1047.0163043064815,949,2.83,"2-opt, shift-1, swap-2-2"
195,A-n37-k6,1107.1057055326007,949,2.64,"2-opt, shift-1, swap-2-2"
196,A-n37-k6,1084.081573073564,949,2.59,"2-opt, shift-1, swap-2-2"
197,A-n37-k6,1140.7498008836662,949,2.6,"2-opt, shift-1, swap-2-2"
198,A-n37-k6,1039.9957159014461,949,2.91,"2-opt, shift-1, swap-2-2"
199,A-n37-k6,1063.2563889128392,949,2.82,"2-opt, shift-1, swap-2-2"
200,A-n37-k6,1088.770472765023,949,2.58,"2-opt, shift-1, swap-2-2"
201,A-n37-k6,1136.5866983444355,949,2.65,"2-opt, shift-1, swap-2-2"
202,A-n37-k6,1053.951978866799,949,2.58,"2-opt, shift-1, swap-2-2"
203,A-n37-k6,1092.6589396499471,949,2.56,"2-opt, shift-1, swap-2-2"
204,A-n37-k6,1173.0738200655549,949,2.53,"2-opt, shift-1, swap-2-2"
205,A-n37-k6,1043.5571076331767,949,2.87,"2-opt, shift-1, swap-2-2"
206,A-n37-k6,1110.0867694807737,949,2.5,"2-opt, shift-1, swap-2-2"
207,A-n37-k6,1147.570381086669,949,2.52,"2-opt, shift-1, swap-2-2"
208,A-n37-k6,1071.0795460391607,949,2.62,"2-opt, shift-1, swap-2-2"
209,A-n37-k6,1212.6355641756004,949,2.63,"2-opt, shift-1, swap-2-2"
210,A-n38-k5,905.2526262212593,730,3.07,"2-opt, shift-1, swap-2-2"
211,A-n38-k5,843.6737911823599,730,2.82,"2-opt, shift-1, swap-2-2"
212,A-n38-k5,853.2624466980368,730,2.7,"2-opt, shift-1, swap-2-2"
213,A-n38-k5,799.8898867394032,730,2.73,"2-opt, shift-1, swap-2-2"
214,A-n38-k5,792.0055232424083,730,2.66,"2-opt, shift-1, swap-2-2"
